id,url,name,level,pid,createtime,updatetime,isvalid,page,col1,col2,col3,bigpname,bigpid,ismall
25-1-9-14-16,https://www.amazon.de/gp/bestsellers/digital-text/618035031,Notationskunde,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-17,https://www.amazon.de/gp/bestsellers/digital-text/618036031,Orchestermusik,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-2,https://www.amazon.de/gp/bestsellers/digital-text/617993031,Instrumentenkunde,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-3,https://www.amazon.de/gp/bestsellers/digital-text/618000031,Kammermusik,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-4,https://www.amazon.de/gp/bestsellers/digital-text/618001031,Komponisten,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-5,https://www.amazon.de/gp/bestsellers/digital-text/618002031,Komposition,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-6,https://www.amazon.de/gp/bestsellers/digital-text/618003031,Musikgattungen,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-7,https://www.amazon.de/gp/bestsellers/digital-text/618016031,Musikgeschichte,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-8,https://www.amazon.de/gp/bestsellers/digital-text/618027031,Musikkritik,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-14-9,https://www.amazon.de/gp/bestsellers/digital-text/618028031,Musikpädagogik,5,25-1-9-14,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15,https://www.amazon.de/gp/bestsellers/digital-text/618037031,Philosophie,4,25-1-9,"2016-12-07 11:37:54",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-15-1,https://www.amazon.de/gp/bestsellers/digital-text/618038031,Allgemeines,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-10,https://www.amazon.de/gp/bestsellers/digital-text/618054031,Metaphysik,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-11,https://www.amazon.de/gp/bestsellers/digital-text/618055031,Ontologie,5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-12,https://www.amazon.de/gp/bestsellers/digital-text/618056031,Philosophen,5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-13,https://www.amazon.de/gp/bestsellers/digital-text/618145031,Philosophiegeschichte,5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-14,https://www.amazon.de/gp/bestsellers/digital-text/618146031,"Schulen & Theorien",5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-15,https://www.amazon.de/gp/bestsellers/digital-text/618163031,Sprachphilosophie,5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-16,https://www.amazon.de/gp/bestsellers/digital-text/618164031,"Weitere Themen",5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-17,https://www.amazon.de/gp/bestsellers/digital-text/618173031,Wissenschaftstheorie,5,25-1-9-15,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-2,https://www.amazon.de/gp/bestsellers/digital-text/618039031,Anthropologie,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-3,https://www.amazon.de/gp/bestsellers/digital-text/618040031,Ästhetik,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-4,https://www.amazon.de/gp/bestsellers/digital-text/618041031,Einführungen,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-5,https://www.amazon.de/gp/bestsellers/digital-text/618042031,Epochen,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-6,https://www.amazon.de/gp/bestsellers/digital-text/618050031,Erkenntnistheorie,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-7,https://www.amazon.de/gp/bestsellers/digital-text/618051031,Ethik,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-8,https://www.amazon.de/gp/bestsellers/digital-text/618052031,"Lexika & Wörterbücher",5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-15-9,https://www.amazon.de/gp/bestsellers/digital-text/618053031,Logik,5,25-1-9-15,"2016-12-07 11:44:24",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16,https://www.amazon.de/gp/bestsellers/digital-text/618174031,"Physik & Astronomie",4,25-1-9,"2016-12-07 11:37:54",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-16-1,https://www.amazon.de/gp/bestsellers/digital-text/618175031,Akustik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10,https://www.amazon.de/gp/bestsellers/digital-text/618191031,Mechanik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-16-10-1,https://www.amazon.de/gp/bestsellers/digital-text/618192031,Dynamik,6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-2,https://www.amazon.de/gp/bestsellers/digital-text/618195031,"Einführende Darstellungen",6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-3,https://www.amazon.de/gp/bestsellers/digital-text/618196031,"Formeln & Tabellen",6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-4,https://www.amazon.de/gp/bestsellers/digital-text/618197031,Kinematik,6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-5,https://www.amazon.de/gp/bestsellers/digital-text/618198031,Kinetik,6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-6,https://www.amazon.de/gp/bestsellers/digital-text/618199031,Quantenmechanik,6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-10-7,https://www.amazon.de/gp/bestsellers/digital-text/618200031,Statik,6,25-1-9-16-10,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-11,https://www.amazon.de/gp/bestsellers/digital-text/618201031,Mikrophysik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-16-11-1,https://www.amazon.de/gp/bestsellers/digital-text/618202031,Atomphysik,6,25-1-9-16-11,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-11-2,https://www.amazon.de/gp/bestsellers/digital-text/618203031,Kernphysik,6,25-1-9-16-11,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-11-3,https://www.amazon.de/gp/bestsellers/digital-text/618204031,Molekularphysik,6,25-1-9-16-11,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-11-4,https://www.amazon.de/gp/bestsellers/digital-text/618205031,Teilchenphysik,6,25-1-9-16-11,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-12,https://www.amazon.de/gp/bestsellers/digital-text/618206031,Optik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-13,https://www.amazon.de/gp/bestsellers/digital-text/618212031,Quantenphysik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-14,https://www.amazon.de/gp/bestsellers/digital-text/618213031,"Theoretische Physik",5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-15,https://www.amazon.de/gp/bestsellers/digital-text/618217031,Thermodynamik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-2,https://www.amazon.de/gp/bestsellers/digital-text/618176031,"Astronomie & Astrophysik",5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-3,https://www.amazon.de/gp/bestsellers/digital-text/611455031,Biophysik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-4,https://www.amazon.de/gp/bestsellers/digital-text/618180031,Chaosforschung,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-5,https://www.amazon.de/gp/bestsellers/digital-text/618181031,Elektromagnetismus,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-6,https://www.amazon.de/gp/bestsellers/digital-text/618182031,Festkörper,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-7,https://www.amazon.de/gp/bestsellers/digital-text/611529031,Geophysik,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-8,https://www.amazon.de/gp/bestsellers/digital-text/618186031,Hilfsmittel,5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-16-9,https://www.amazon.de/gp/bestsellers/digital-text/618190031,"Mathematische Physik",5,25-1-9-16,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-17,https://www.amazon.de/gp/bestsellers/digital-text/618218031,Psychologie,4,25-1-9,"2016-12-07 11:37:54",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-17-1,https://www.amazon.de/gp/bestsellers/digital-text/618219031,"Allgemeine Psychologie",5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-10,https://www.amazon.de/gp/bestsellers/digital-text/618274031,Methoden,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-11,https://www.amazon.de/gp/bestsellers/digital-text/618275031,Nachschlagewerke,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-12,https://www.amazon.de/gp/bestsellers/digital-text/617851031,Neuropsychologie,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-13,https://www.amazon.de/gp/bestsellers/digital-text/618277031,Persönlichkeitspsychologie,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-15,https://www.amazon.de/gp/bestsellers/digital-text/618278031,Psycholinguistik,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-16,https://www.amazon.de/gp/bestsellers/digital-text/618279031,Psychophysiologie,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-17,https://www.amazon.de/gp/bestsellers/digital-text/618280031,Psychotherapie,5,25-1-9-17,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-18,https://www.amazon.de/gp/bestsellers/digital-text/618276031,"Pädagogische Psychologie",5,25-1-9-17,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-19,https://www.amazon.de/gp/bestsellers/digital-text/618294031,Sozialpsychologie,5,25-1-9-17,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-2,https://www.amazon.de/gp/bestsellers/digital-text/618224031,"Angewandte Psychologie",5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-3,https://www.amazon.de/gp/bestsellers/digital-text/618225031,Diagnostik,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-4,https://www.amazon.de/gp/bestsellers/digital-text/618226031,Einführungen,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5,https://www.amazon.de/gp/bestsellers/digital-text/618227031,"Einzelne Psychologen",5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-17-5-1,https://www.amazon.de/gp/bestsellers/digital-text/618228031,"Adler Alfred",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-10,https://www.amazon.de/gp/bestsellers/digital-text/618256031,"Reich Wilhelm",6,25-1-9-17-5,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-11,https://www.amazon.de/gp/bestsellers/digital-text/618259031,"Rogers Carl R.",6,25-1-9-17-5,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-2,https://www.amazon.de/gp/bestsellers/digital-text/618231031,"Frankl Viktor E.",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-3,https://www.amazon.de/gp/bestsellers/digital-text/618234031,"Freud Sigmund",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-4,https://www.amazon.de/gp/bestsellers/digital-text/618240031,"Fromm Erich",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-5,https://www.amazon.de/gp/bestsellers/digital-text/618243031,"Jung C. G.",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-6,https://www.amazon.de/gp/bestsellers/digital-text/618247031,"Lacan Jacques",6,25-1-9-17-5,"2016-12-07 11:47:11",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-7,https://www.amazon.de/gp/bestsellers/digital-text/618248031,"Mitscherlich Alexander",6,25-1-9-17-5,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-8,https://www.amazon.de/gp/bestsellers/digital-text/618251031,"Mitscherlich Margarete",6,25-1-9-17-5,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-5-9,https://www.amazon.de/gp/bestsellers/digital-text/618252031,"Piaget Jean",6,25-1-9-17-5,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-6,https://www.amazon.de/gp/bestsellers/digital-text/618260031,Entwicklungspsychologie,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-7,https://www.amazon.de/gp/bestsellers/digital-text/618261031,Gerontopsychologie,5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-8,https://www.amazon.de/gp/bestsellers/digital-text/618262031,"Gutachten & Tests",5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-17-9,https://www.amazon.de/gp/bestsellers/digital-text/618263031,"Klinische Psychologie",5,25-1-9-17,"2016-12-07 11:44:25",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18,https://www.amazon.de/gp/bestsellers/digital-text/618295031,Recht,4,25-1-9,"2016-12-07 11:37:54",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-18-1,https://www.amazon.de/gp/bestsellers/digital-text/618296031,"Arbeits- & Sozialrecht",5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-10,https://www.amazon.de/gp/bestsellers/digital-text/618321031,Strafrecht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-11,https://www.amazon.de/gp/bestsellers/digital-text/618322031,Völkerrecht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-12,https://www.amazon.de/gp/bestsellers/digital-text/618323031,Zivilrecht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-18-12-1,https://www.amazon.de/gp/bestsellers/digital-text/618324031,"BGB allgemein",6,25-1-9-18-12,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-12-2,https://www.amazon.de/gp/bestsellers/digital-text/618325031,"BGB ohne Sondergebiete",6,25-1-9-18-12,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-12-3,https://www.amazon.de/gp/bestsellers/digital-text/618372031,Prozessrecht,6,25-1-9-18-12,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-12-4,https://www.amazon.de/gp/bestsellers/digital-text/618395031,Sondergebiete,6,25-1-9-18-12,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-2,https://www.amazon.de/gp/bestsellers/digital-text/618297031,DDR-Recht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-3,https://www.amazon.de/gp/bestsellers/digital-text/618298031,Europarecht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-4,https://www.amazon.de/gp/bestsellers/digital-text/618299031,"Gesetzessammlungen & Entscheidungen",5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-5,https://www.amazon.de/gp/bestsellers/digital-text/618300031,"Internationales Privatrecht",5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-6,https://www.amazon.de/gp/bestsellers/digital-text/618301031,Juristenausbildung,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-7,https://www.amazon.de/gp/bestsellers/digital-text/618302031,"Öffentliches Recht",5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-8,https://www.amazon.de/gp/bestsellers/digital-text/618316031,"Rechtsgeschichte & Philosophie",5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-18-9,https://www.amazon.de/gp/bestsellers/digital-text/618317031,Steuerrecht,5,25-1-9-18,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19,https://www.amazon.de/gp/bestsellers/digital-text/618431031,Romanistik,4,25-1-9,"2016-12-07 11:37:54",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-19-1,https://www.amazon.de/gp/bestsellers/digital-text/618432031,Franco-Provenzalisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2,https://www.amazon.de/gp/bestsellers/digital-text/618433031,Französisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-19-2-1,https://www.amazon.de/gp/bestsellers/digital-text/618434031,Bibliografien,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-2,https://www.amazon.de/gp/bestsellers/digital-text/618435031,Epochen,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-3,https://www.amazon.de/gp/bestsellers/digital-text/618441031,Gattungen,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-4,https://www.amazon.de/gp/bestsellers/digital-text/618447031,"Kultur & Gesellschaft",6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-5,https://www.amazon.de/gp/bestsellers/digital-text/618457031,Linguistik,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-6,https://www.amazon.de/gp/bestsellers/digital-text/618475031,Literaturgeschichte,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-7,https://www.amazon.de/gp/bestsellers/digital-text/618476031,Medien,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-2-8,https://www.amazon.de/gp/bestsellers/digital-text/618480031,Wörterbücher,6,25-1-9-19-2,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3,https://www.amazon.de/gp/bestsellers/digital-text/618487031,Italienisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-19-3-1,https://www.amazon.de/gp/bestsellers/digital-text/618488031,"Deutsch-italienische Beziehungen",6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-2,https://www.amazon.de/gp/bestsellers/digital-text/618489031,Epochen,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-3,https://www.amazon.de/gp/bestsellers/digital-text/620850031,"Frauen- & Geschlechterforschung",6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-4,https://www.amazon.de/gp/bestsellers/digital-text/620851031,Gattungen,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-5,https://www.amazon.de/gp/bestsellers/digital-text/620857031,Literaturgeschichte,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-6,https://www.amazon.de/gp/bestsellers/digital-text/620858031,Semiotik,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-7,https://www.amazon.de/gp/bestsellers/digital-text/620859031,Sprachwissenschaft,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-8,https://www.amazon.de/gp/bestsellers/digital-text/620860031,Wörterbücher,6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-3-9,https://www.amazon.de/gp/bestsellers/digital-text/620861031,"Zeitschriften & Jahrbücher",6,25-1-9-19-3,"2016-12-07 11:47:12",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-4,https://www.amazon.de/gp/bestsellers/digital-text/620862031,Katalanisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-5,https://www.amazon.de/gp/bestsellers/digital-text/620868031,Okzitanisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-19-6,https://www.amazon.de/gp/bestsellers/digital-text/620873031,Spanisch,5,25-1-9-19,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-2,https://www.amazon.de/gp/bestsellers/digital-text/611403031,Architektur,4,25-1-9,"2016-12-07 11:37:53",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,0
25-1-9-2-1,https://www.amazon.de/gp/bestsellers/digital-text/611404031,Architekturführer,5,25-1-9-2,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-2-10,https://www.amazon.de/gp/bestsellers/digital-text/611435031,"Sanierung & Denkmalpflege",5,25-1-9-2,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-2-11,https://www.amazon.de/gp/bestsellers/digital-text/611439031,Städtebau,5,25-1-9-2,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-2-12,https://www.amazon.de/gp/bestsellers/digital-text/611443031,"Studium & Ausbildung",5,25-1-9-2,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
25-1-9-2-2,https://www.amazon.de/gp/bestsellers/digital-text/611405031,Architekturtheorie,5,25-1-9-2,"2016-12-07 11:44:26",NULL,0,5,NULL,NULL,NULL,Kindle-Shop,25,1
